index,filename
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\0_20.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\0_28.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\0_3.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\0_39.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\0_4.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\0_9.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\100_12.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\100_2.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\100_23.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\100_28.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\100_30.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\100_39.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\100_40.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_10.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_11.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_15.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_16.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_17.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_23.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_3.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_34.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_39.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\101_6.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\102_15.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\102_3.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\102_38.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\102_39.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_14.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_25.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_27.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_28.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_30.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_31.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_34.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_40.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_5.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\103_9.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\104_14.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\104_19.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\104_25.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\104_29.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\104_30.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\104_32.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\104_6.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\104_9.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_14.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_15.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_18.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_19.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_21.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_22.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_27.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_32.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_38.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_4.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\105_8.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\106_1.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\106_3.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\106_30.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\106_33.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\106_34.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\106_37.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\107_12.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\107_18.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\107_20.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\107_26.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\107_37.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\107_40.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\108_13.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\108_15.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\108_2.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\108_3.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\108_31.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\108_4.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\108_9.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\109_1.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\109_13.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\109_15.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\109_17.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\109_18.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\109_29.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\109_7.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\10_10.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\10_12.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\10_15.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\10_17.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\10_33.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\10_34.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\10_36.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\10_5.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\110_19.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\110_2.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\110_20.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\110_27.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\110_6.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\110_8.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\110_9.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\111_14.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\111_17.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\111_21.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\111_22.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\111_23.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\111_29.npy
1,C:\Users\32645\LUNA 16\subset0\1\1_aug\111_30.npy
